2.436353949327713705e-03,4.845732473768293858e-04,3.381373643875122070e+00,3.372077465057373047e+00,3.378302574157714844e+00,3.380488872528076172e+00,3.359867334365844727e+00,3.351922512054443359e+00,3.342128276824951172e+00,3.324433088302612305e+00,3.326331615447998047e+00,3.315440654754638672e+00,3.298392295837402344e+00,3.290398359298706055e+00,3.278636693954467773e+00,3.286497354507446289e+00,3.257423400878906250e+00
2.600530095197632965e-03,4.117180360481142998e-04,2.891794681549072266e+00,2.874889850616455078e+00,2.870221376419067383e+00,2.853868007659912109e+00,2.849245786666870117e+00,2.838688135147094727e+00,2.846604108810424805e+00,2.818908452987670898e+00,2.823606252670288086e+00,2.817300796508789062e+00,2.807685375213623047e+00,2.790894746780395508e+00,2.783039569854736328e+00,2.780374288558959961e+00,2.772812604904174805e+00
2.764706241067552660e-03,3.504920750856399536e-04,2.469574928283691406e+00,2.453159332275390625e+00,2.447002649307250977e+00,2.433816909790039062e+00,2.427084922790527344e+00,2.422129154205322266e+00,2.414502143859863281e+00,2.408515930175781250e+00,2.395153284072875977e+00,2.400863170623779297e+00,2.387197494506835938e+00,2.376346349716186523e+00,2.371337890625000000e+00,2.355055093765258789e+00,2.365005016326904297e+00
2.928882386937472354e-03,3.038008289877325296e-04,2.132826328277587891e+00,2.127708673477172852e+00,2.117745876312255859e+00,2.105916261672973633e+00,2.102509737014770508e+00,2.103631496429443359e+00,2.090811729431152344e+00,2.095391273498535156e+00,2.079074382781982422e+00,2.066299438476562500e+00,2.066878795623779297e+00,2.071354866027832031e+00,2.056213140487670898e+00,2.047758579254150391e+00,2.052006721496582031e+00
3.093058532807391615e-03,2.629866939969360828e-04,1.844013214111328125e+00,1.832439303398132324e+00,1.831269621849060059e+00,1.827364206314086914e+00,1.826657772064208984e+00,1.817787647247314453e+00,1.806043148040771484e+00,1.806445956230163574e+00,1.794865965843200684e+00,1.802616953849792480e+00,1.789277791976928711e+00,1.788799762725830078e+00,1.784467339515686035e+00,1.772452712059020996e+00,1.782831788063049316e+00
3.257234678677311309e-03,2.298452891409397125e-04,1.615086078643798828e+00,1.606278181076049805e+00,1.600608944892883301e+00,1.593047142028808594e+00,1.595722556114196777e+00,1.587558150291442871e+00,1.577084898948669434e+00,1.578172802925109863e+00,1.577798485755920410e+00,1.574645042419433594e+00,1.573852181434631348e+00,1.558399796485900879e+00,1.553423047065734863e+00,1.555504560470581055e+00,1.550625562667846680e+00
3.421410824547230570e-03,2.017191582126542926e-04,1.420126795768737793e+00,1.408142805099487305e+00,1.406536817550659180e+00,1.399945139884948730e+00,1.396512269973754883e+00,1.389251470565795898e+00,1.392994046211242676e+00,1.392553329467773438e+00,1.386410355567932129e+00,1.378659248352050781e+00,1.374085545539855957e+00,1.371442437171936035e+00,1.366820335388183594e+00,1.363846778869628906e+00,1.356698393821716309e+00
3.585586970417150264e-03,1.796870492398738861e-04,1.256552696228027344e+00,1.258405089378356934e+00,1.253176569938659668e+00,1.248548150062561035e+00,1.236089706420898438e+00,1.239555716514587402e+00,1.239624142646789551e+00,1.234694838523864746e+00,1.237119674682617188e+00,1.230295062065124512e+00,1.223591208457946777e+00,1.223497867584228516e+00,1.216801285743713379e+00,1.218557715415954590e+00,1.210137248039245605e+00
3.749763116287069525e-03,1.591694453964009881e-04,1.110063314437866211e+00,1.110216975212097168e+00,1.108987092971801758e+00,1.105952739715576172e+00,1.103348255157470703e+00,1.101353764533996582e+00,1.101743459701538086e+00,1.098213672637939453e+00,1.088651895523071289e+00,1.086169123649597168e+00,1.087304115295410156e+00,1.083957314491271973e+00,1.076493382453918457e+00,1.078549623489379883e+00,1.071190595626831055e+00
3.913939262156988785e-03,1.425106602255254984e-04,1.000993967056274414e+00,9.994506835937500000e-01,9.902237653732299805e-01,9.929454326629638672e-01,9.822044968605041504e-01,9.818199872970581055e-01,9.826389551162719727e-01,9.776346087455749512e-01,9.747756719589233398e-01,9.744536280632019043e-01,9.699291586875915527e-01,9.689508080482482910e-01,9.700174927711486816e-01,9.715431332588195801e-01,9.581912755966186523e-01
