2.436353949327713705e-03,1.494468160672113299e-04,3.575049400329589844e+00,3.573138713836669922e+00,3.631602287292480469e+00,3.553709506988525391e+00,3.575855255126953125e+00,3.652408361434936523e+00,3.619137525558471680e+00,3.589229106903076172e+00,3.547542810440063477e+00,3.575843811035156250e+00,3.568819046020507812e+00,3.511738538742065430e+00,3.629631280899047852e+00,3.460784435272216797e+00,3.605137825012207031e+00
2.600530095197632965e-03,1.241669524461030960e-04,2.957983970642089844e+00,3.009866476058959961e+00,2.927844524383544922e+00,3.004073143005371094e+00,2.999994754791259766e+00,2.959324836730957031e+00,2.965847730636596680e+00,3.023926973342895508e+00,2.967424154281616211e+00,2.950832128524780273e+00,2.944837093353271484e+00,2.928854227066040039e+00,3.047413349151611328e+00,2.971950769424438477e+00,2.922121047973632812e+00
2.764706241067552660e-03,1.046205361490137875e-04,2.473991155624389648e+00,2.529166221618652344e+00,2.575945854187011719e+00,2.505722522735595703e+00,2.509696245193481445e+00,2.559419631958007812e+00,2.472772598266601562e+00,2.465909481048583984e+00,2.520048856735229492e+00,2.490674257278442383e+00,2.446535348892211914e+00,2.497193813323974609e+00,2.481853008270263672e+00,2.475645780563354492e+00,2.495559453964233398e+00
2.928882386937472354e-03,8.997481927508488297e-05,2.215592384338378906e+00,2.128911256790161133e+00,2.170409440994262695e+00,2.192627668380737305e+00,2.144259929656982422e+00,2.072093725204467773e+00,2.171413660049438477e+00,2.158728361129760742e+00,2.153701782226562500e+00,2.174167156219482422e+00,2.113755226135253906e+00,2.145639896392822266e+00,2.170564651489257812e+00,2.121827363967895508e+00,2.173028707504272461e+00
3.093058532807391615e-03,7.712141086813062429e-05,1.864495038986206055e+00,1.825355648994445801e+00,1.880572080612182617e+00,1.838575839996337891e+00,1.891192197799682617e+00,1.890153527259826660e+00,1.826868176460266113e+00,1.866552710533142090e+00,1.862150311470031738e+00,1.800237536430358887e+00,1.842425823211669922e+00,1.821449995040893555e+00,1.823615312576293945e+00,1.902977466583251953e+00,1.811168551445007324e+00
3.257234678677311309e-03,6.764248246327042580e-05,1.642081618309020996e+00,1.614854574203491211e+00,1.616574764251708984e+00,1.634722471237182617e+00,1.625544190406799316e+00,1.634839296340942383e+00,1.615829706192016602e+00,1.640937328338623047e+00,1.643972992897033691e+00,1.620357394218444824e+00,1.594383120536804199e+00,1.561967372894287109e+00,1.607440352439880371e+00,1.599870562553405762e+00,1.645243287086486816e+00
3.421410824547230570e-03,5.996925028739497066e-05,1.460306525230407715e+00,1.433698892593383789e+00,1.460418105125427246e+00,1.422972083091735840e+00,1.424604773521423340e+00,1.439096927642822266e+00,1.432808518409729004e+00,1.448198914527893066e+00,1.460717916488647461e+00,1.439366817474365234e+00,1.428050041198730469e+00,1.404285550117492676e+00,1.450973868370056152e+00,1.434239745140075684e+00,1.442336320877075195e+00
3.585586970417150264e-03,5.355323446565307677e-05,1.275535821914672852e+00,1.261152505874633789e+00,1.326535701751708984e+00,1.278190970420837402e+00,1.266749501228332520e+00,1.250542402267456055e+00,1.282634019851684570e+00,1.334090471267700195e+00,1.278762817382812500e+00,1.282457232475280762e+00,1.293677926063537598e+00,1.258872747421264648e+00,1.284359455108642578e+00,1.304344773292541504e+00,1.253400087356567383e+00
3.749763116287069525e-03,4.806930155609734356e-05,1.165831804275512695e+00,1.143465280532836914e+00,1.133866071701049805e+00,1.139801383018493652e+00,1.159207820892333984e+00,1.125465512275695801e+00,1.146376490592956543e+00,1.180343270301818848e+00,1.140612244606018066e+00,1.154942274093627930e+00,1.168687820434570312e+00,1.170787215232849121e+00,1.140282392501831055e+00,1.170744061470031738e+00,1.149655699729919434e+00
3.913939262156988785e-03,4.308012285036966205e-05,1.032406330108642578e+00,1.023766994476318359e+00,1.030009865760803223e+00,1.043989419937133789e+00,1.042537569999694824e+00,1.051180005073547363e+00,1.035322666168212891e+00,1.023948550224304199e+00,1.041830897331237793e+00,1.037915110588073730e+00,1.041398525238037109e+00,9.962220191955566406e-01,1.021375060081481934e+00,1.033908963203430176e+00,1.033248901367187500e+00
4.078115408026909347e-03,3.880689473589882255e-05,9.279869198799133301e-01,9.723314046859741211e-01,9.337709546089172363e-01,9.624787569046020508e-01,9.019074440002441406e-01,9.283540844917297363e-01,9.103715419769287109e-01,9.255002140998840332e-01,9.418027997016906738e-01,9.312859177589416504e-01,9.486168622970581055e-01,9.185327291488647461e-01,9.333899617195129395e-01,9.452948570251464844e-01,9.432274699211120605e-01
4.242291553896828174e-03,3.571307752281427383e-05,8.539727926254272461e-01,8.644366860389709473e-01,8.418380022048950195e-01,8.599594831466674805e-01,8.533591628074645996e-01,8.630179166793823242e-01,8.634819388389587402e-01,8.514459133148193359e-01,8.650370836257934570e-01,8.741171956062316895e-01,8.592797517776489258e-01,8.196760416030883789e-01,8.300501108169555664e-01,8.715438842773437500e-01,8.480021953582763672e-01
4.406467699766747001e-03,3.233124152757227421e-05,7.928910851478576660e-01,7.673936486244201660e-01,7.704671025276184082e-01,7.970323562622070312e-01,7.543237805366516113e-01,7.591879367828369141e-01,7.848705649375915527e-01,7.884978055953979492e-01,7.760858535766601562e-01,7.813179492950439453e-01,7.715473771095275879e-01,7.780892252922058105e-01,7.758974432945251465e-01,7.774536609649658203e-01,7.518053650856018066e-01
4.570643845636667563e-03,2.981056422868277878e-05,7.340837717056274414e-01,7.199559807777404785e-01,7.177165150642395020e-01,7.177919745445251465e-01,7.121109962463378906e-01,7.278584241867065430e-01,7.138477563858032227e-01,7.340976595878601074e-01,7.035960555076599121e-01,7.132202982902526855e-01,7.024162411689758301e-01,7.264338731765747070e-01,7.156937718391418457e-01,7.022958993911743164e-01,7.039244771003723145e-01
4.734819991506586390e-03,2.783375566650647670e-05,6.800269484519958496e-01,6.564669013023376465e-01,6.566169261932373047e-01,6.711994409561157227e-01,6.956952810287475586e-01,6.729805469512939453e-01,6.747354865074157715e-01,6.743004322052001953e-01,6.650832295417785645e-01,6.652445793151855469e-01,6.427527070045471191e-01,6.675225496292114258e-01,6.755190491676330566e-01,6.558750867843627930e-01,6.691129803657531738e-01
4.898996137376506084e-03,2.518457040423527360e-05,6.241384148597717285e-01,5.977622866630554199e-01,5.929166078567504883e-01,6.021585464477539062e-01,6.029544472694396973e-01,5.911008119583129883e-01,6.124622821807861328e-01,6.133816242218017578e-01,6.097252368927001953e-01,6.108849048614501953e-01,6.065642833709716797e-01,6.133630871772766113e-01,6.112528443336486816e-01,6.175132989883422852e-01,5.887162685394287109e-01
5.063172283246425778e-03,2.363175735808908939e-05,5.957838296890258789e-01,5.462629199028015137e-01,5.692365765571594238e-01,5.582838058471679688e-01,5.681437849998474121e-01,5.894018411636352539e-01,5.658060312271118164e-01,5.376940369606018066e-01,5.594549179077148438e-01,5.902773141860961914e-01,5.686726570129394531e-01,5.714321732521057129e-01,5.622264742851257324e-01,5.706579685211181641e-01,5.673220157623291016e-01
5.227348429116344605e-03,2.201251299993600696e-05,5.258303880691528320e-01,5.293288826942443848e-01,5.338941216468811035e-01,5.291325449943542480e-01,5.132243037223815918e-01,5.397744178771972656e-01,5.347231626510620117e-01,5.154166221618652344e-01,5.217333436012268066e-01,5.184252262115478516e-01,5.310877561569213867e-01,5.155970454216003418e-01,5.262597799301147461e-01,5.141909718513488770e-01,5.181317925453186035e-01
5.391524574986265167e-03,2.011307515203952789e-05,4.802106022834777832e-01,4.727379381656646729e-01,4.824284315109252930e-01,4.877915382385253906e-01,4.815803766250610352e-01,4.992556869983673096e-01,4.756389558315277100e-01,4.730024635791778564e-01,4.934348464012145996e-01,4.745188057422637939e-01,5.029966235160827637e-01,4.852303564548492432e-01,4.794897437095642090e-01,4.781745672225952148e-01,4.531951546669006348e-01
5.555700720856183994e-03,1.932408849825151265e-05,4.606478512287139893e-01,4.673891961574554443e-01,4.657967984676361084e-01,4.704823791980743408e-01,4.535607695579528809e-01,4.676164984703063965e-01,4.868806004524230957e-01,4.644098579883575439e-01,4.554022252559661865e-01,4.675234258174896240e-01,4.494107961654663086e-01,4.511990845203399658e-01,4.712139964103698730e-01,4.806344807147979736e-01,4.577568769454956055e-01
5.719876866726103688e-03,1.770319977367762476e-05,4.204588830471038818e-01,4.498118460178375244e-01,4.358677864074707031e-01,4.145602285861968994e-01,4.232378005981445312e-01,4.222730398178100586e-01,4.259785115718841553e-01,4.091105759143829346e-01,4.256216585636138916e-01,4.140084385871887207e-01,4.407464563846588135e-01,4.342813789844512939e-01,4.328596889972686768e-01,4.286803305149078369e-01,4.200617671012878418e-01
5.884053012596023383e-03,1.653056096984073520e-05,3.952278196811676025e-01,4.080120325088500977e-01,3.999962806701660156e-01,4.023151993751525879e-01,3.760123848915100098e-01,3.967176675796508789e-01,4.160250127315521240e-01,3.786267340183258057e-01,4.060865044593811035e-01,3.926958739757537842e-01,3.934804201126098633e-01,3.911813497543334961e-01,4.014902114868164062e-01,3.954312503337860107e-01,3.919663429260253906e-01
6.048229158465942210e-03,1.561462886456865817e-05,3.878970146179199219e-01,3.791770637035369873e-01,3.667040169239044189e-01,3.844665586948394775e-01,3.659696877002716064e-01,3.777577579021453857e-01,3.802689611911773682e-01,3.749275803565979004e-01,3.771975040435791016e-01,3.749914765357971191e-01,3.672847151756286621e-01,3.657148182392120361e-01,3.744497895240783691e-01,3.762906789779663086e-01,3.785122334957122803e-01
