2.436353949327713705e-03,3.368979960214346647e-04,3.023757934570312500e+00,3.013144969940185547e+00,3.001998186111450195e+00,2.992933988571166992e+00,3.012403726577758789e+00,2.989067316055297852e+00,2.979746341705322266e+00,2.973806381225585938e+00,2.975720643997192383e+00,2.954592466354370117e+00,2.947323560714721680e+00,2.953617811203002930e+00,2.944886922836303711e+00,2.923326015472412109e+00,2.917554616928100586e+00
2.600530095197632965e-03,2.862407127395272255e-04,2.571622371673583984e+00,2.572294235229492188e+00,2.553150177001953125e+00,2.551885128021240234e+00,2.542731046676635742e+00,2.533565282821655273e+00,2.530034780502319336e+00,2.531948328018188477e+00,2.518131971359252930e+00,2.507918834686279297e+00,2.500588655471801758e+00,2.510531663894653320e+00,2.503025531768798828e+00,2.492004394531250000e+00,2.490090608596801758e+00
2.764706241067552660e-03,2.445378922857344151e-04,2.199703693389892578e+00,2.194420814514160156e+00,2.183392524719238281e+00,2.182476520538330078e+00,2.177615165710449219e+00,2.172264099121093750e+00,2.162402391433715820e+00,2.155665636062622070e+00,2.149942636489868164e+00,2.143940210342407227e+00,2.138725280761718750e+00,2.147647619247436523e+00,2.142439365386962891e+00,2.116461038589477539e+00,2.109948635101318359e+00
2.928882386937472354e-03,2.128400810761377215e-04,1.915602326393127441e+00,1.901261210441589355e+00,1.900682091712951660e+00,1.896686315536499023e+00,1.890089273452758789e+00,1.887471795082092285e+00,1.881451249122619629e+00,1.877959132194519043e+00,1.880823493003845215e+00,1.865655183792114258e+00,1.867849707603454590e+00,1.866348147392272949e+00,1.846365809440612793e+00,1.854070305824279785e+00,1.855090260505676270e+00
3.093058532807391615e-03,1.846056402428075671e-04,1.665997982025146484e+00,1.654713392257690430e+00,1.656337141990661621e+00,1.641332387924194336e+00,1.642648339271545410e+00,1.635910511016845703e+00,1.630211114883422852e+00,1.628289699554443359e+00,1.623607635498046875e+00,1.627788543701171875e+00,1.618700981140136719e+00,1.613353848457336426e+00,1.601346850395202637e+00,1.613484144210815430e+00,1.602633714675903320e+00
3.257234678677311309e-03,1.620599214220419526e-04,1.461036920547485352e+00,1.455168843269348145e+00,1.457173347473144531e+00,1.440893292427062988e+00,1.445567727088928223e+00,1.436697125434875488e+00,1.430629134178161621e+00,1.431422948837280273e+00,1.425042152404785156e+00,1.423939108848571777e+00,1.424530744552612305e+00,1.414432883262634277e+00,1.409601092338562012e+00,1.410237312316894531e+00,1.400237202644348145e+00
3.421410824547230570e-03,1.429211697541177273e-04,1.285554647445678711e+00,1.282225608825683594e+00,1.272534847259521484e+00,1.270123600959777832e+00,1.270704030990600586e+00,1.268705010414123535e+00,1.262289643287658691e+00,1.261115074157714844e+00,1.256265401840209961e+00,1.256313562393188477e+00,1.262407779693603516e+00,1.253507852554321289e+00,1.250991344451904297e+00,1.248897433280944824e+00,1.238574266433715820e+00
3.585586970417150264e-03,1.270751527044922113e-04,1.140915513038635254e+00,1.143465161323547363e+00,1.136753678321838379e+00,1.134992957115173340e+00,1.131419301033020020e+00,1.131359696388244629e+00,1.124573945999145508e+00,1.125467181205749512e+00,1.115644693374633789e+00,1.115369439125061035e+00,1.109994888305664062e+00,1.116353750228881836e+00,1.107535839080810547e+00,1.105401992797851562e+00,1.104573130607604980e+00
3.749763116287069525e-03,1.134535632445476949e-04,1.023960351943969727e+00,1.015664219856262207e+00,1.018051147460937500e+00,1.009230732917785645e+00,1.006178259849548340e+00,1.005154728889465332e+00,1.004088640213012695e+00,1.001890301704406738e+00,1.004029512405395508e+00,9.953039884567260742e-01,9.898047447204589844e-01,9.922965168952941895e-01,9.906637668609619141e-01,9.905753731727600098e-01,9.843360185623168945e-01
3.913939262156988785e-03,1.020585041260346770e-04,9.116770625114440918e-01,9.184633493423461914e-01,9.150258302688598633e-01,9.117303490638732910e-01,9.120336771011352539e-01,9.066829681396484375e-01,9.029530882835388184e-01,8.998557925224304199e-01,9.006280899047851562e-01,8.939524888992309570e-01,8.953349590301513672e-01,8.908503055572509766e-01,8.957765698432922363e-01,8.881741166114807129e-01,8.850144147872924805e-01
4.078115408026909347e-03,9.128651436185464263e-05,8.217744231224060059e-01,8.196840286254882812e-01,8.150329589843750000e-01,8.149289488792419434e-01,8.168826699256896973e-01,8.101403117179870605e-01,8.079511523246765137e-01,8.079975247383117676e-01,8.066529035568237305e-01,7.973530888557434082e-01,7.972293496131896973e-01,7.958314418792724609e-01,7.974184751510620117e-01,7.917721271514892578e-01,7.957821488380432129e-01
