0.000000000000000000e+00,3.175146605742351462e-03,4.816908064441545803e-03,6.458669523140741012e-03,8.100430981839936220e-03,9.742192440539129694e-03,1.138395389923832490e-02,1.302571535793752011e-02,1.466747681663671532e-02,1.630923827533591053e-02,1.795099973403510574e-02,1.959276119273430095e-02,2.123452265143349615e-02,2.287628411013269136e-02,2.451804556883188657e-02,2.615980702753108178e-02,2.780156848623027699e-02,2.944332994492947220e-02,3.108509140362866741e-02,3.272685286232786261e-02,3.436861432102705782e-02,3.601037577972624609e-02,3.765213723842544130e-02,3.929389869712463651e-02,4.093566015582383172e-02,4.257742161452302693e-02,4.421918307322222214e-02,4.586094453192141734e-02,4.750270599062061255e-02,4.914446744931980776e-02,5.078622890801900297e-02,5.242799036671819818e-02,5.406975182541739339e-02,5.571151328411658860e-02,5.735327474281578380e-02,5.899503620151497901e-02,6.063679766021417422e-02
2.500000000000000052e-04,2.382181398570537567e-02,4.774360358715057373e-02,5.213838815689086914e-02,6.207830086350440979e-02,6.947454065084457397e-02,9.020651876926422119e-02,8.925115317106246948e-02,2.462873905897140503e-01,1.804991662502288818e-01,2.826514840126037598e-01,9.536354243755340576e-02,1.206780225038528442e-01,1.466365754604339600e-01,3.302075862884521484e-01,1.547745913267135620e-01,2.067859619855880737e-01,1.660661846399307251e-01,1.257594525814056396e-01,6.565645337104797363e-01,2.693201303482055664e-01,4.379478991031646729e-01,4.020171761512756348e-01,2.635107338428497314e-01,3.949853181838989258e-01,5.614156723022460938e-01,8.864398002624511719e-01,3.651020526885986328e-01,9.645978212356567383e-01,7.467848658561706543e-01,6.026425361633300781e-01,4.196410179138183594e-01,8.275691866874694824e-01,6.837361454963684082e-01,4.925610721111297607e-01,1.214706420898437500e+00,7.155359983444213867e-01
5.000000000000000104e-04,2.354897931218147278e-02,4.322759807109832764e-02,5.267003923654556274e-02,6.371822208166122437e-02,6.584020704030990601e-02,7.778289914131164551e-02,8.648224920034408569e-02,8.983904868364334106e-02,1.516515761613845825e-01,9.678953886032104492e-02,9.596499800682067871e-02,1.020537689328193665e-01,9.089275449514389038e-02,1.085665598511695862e-01,1.076634079217910767e-01,1.121257990598678589e-01,1.208184659481048584e-01,1.086612045764923096e-01,1.098660826683044434e-01,1.407456099987030029e-01,1.389734596014022827e-01,1.357782930135726929e-01,1.647615581750869751e-01,1.588162928819656372e-01,3.502712249755859375e-01,2.215093970298767090e-01,1.693538725376129150e-01,2.403178364038467407e-01,2.353355586528778076e-01,1.835877150297164917e-01,1.726305782794952393e-01,2.225075960159301758e-01,2.879661917686462402e-01,2.582584321498870850e-01,2.575989961624145508e-01,1.646410226821899414e-01
7.500000000000000156e-04,2.449773252010345459e-02,4.117684811353683472e-02,5.300257354974746704e-02,6.129956245422363281e-02,6.889846920967102051e-02,7.560320943593978882e-02,8.536757528781890869e-02,8.648286759853363037e-02,9.560924023389816284e-02,9.234920889139175415e-02,9.668489545583724976e-02,9.946418553590774536e-02,9.404499828815460205e-02,1.086896881461143494e-01,1.019564270973205566e-01,1.138014495372772217e-01,1.290781348943710327e-01,1.177845671772956848e-01,1.123871356248855591e-01,1.396412700414657593e-01,1.287390887737274170e-01,1.268725395202636719e-01,1.657313853502273560e-01,1.523114740848541260e-01,2.082966268062591553e-01,1.977428942918777466e-01,1.570711135864257812e-01,2.199925333261489868e-01,2.031745612621307373e-01,3.271361291408538818e-01,1.947548836469650269e-01,2.215590626001358032e-01,2.239071428775787354e-01,2.867216765880584717e-01,3.357745707035064697e-01,2.581407129764556885e-01
1.000000000000000021e-03,2.397378161549568176e-02,4.246491566300392151e-02,5.425039306282997131e-02,6.158502399921417236e-02,6.531555950641632080e-02,7.324455678462982178e-02,9.421475231647491455e-02,8.779697120189666748e-02,8.597321808338165283e-02,9.863879531621932983e-02,9.337930381298065186e-02,9.588038176298141479e-02,9.917981177568435669e-02,1.050072759389877319e-01,1.070186048746109009e-01,1.120605915784835815e-01,1.254166066646575928e-01,1.155383586883544922e-01,1.038646176457405090e-01,9.752714633941650391e-02,1.324007660150527954e-01,1.452154219150543213e-01,1.508945524692535400e-01,1.779245734214782715e-01,2.130544185638427734e-01,1.758740991353988647e-01,1.952431201934814453e-01,2.105812579393386841e-01,1.767303645610809326e-01,2.875171899795532227e-01,2.122302949428558350e-01,2.910152077674865723e-01,2.559788823127746582e-01,2.289484143257141113e-01,3.254640996456146240e-01,2.210663110017776489e-01
1.250000000000000026e-03,2.423163317143917084e-02,4.123499244451522827e-02,5.216977745294570923e-02,6.425059586763381958e-02,5.814592912793159485e-02,7.604300975799560547e-02,8.396997302770614624e-02,8.979098498821258545e-02,8.948274701833724976e-02,9.150196611881256104e-02,9.961830824613571167e-02,1.023752316832542419e-01,1.089698448777198792e-01,1.099252030253410339e-01,1.013214141130447388e-01,1.299575120210647583e-01,1.357740312814712524e-01,1.218625083565711975e-01,1.312509924173355103e-01,1.414912641048431396e-01,1.286340802907943726e-01,1.204707473516464233e-01,1.537569165229797363e-01,1.771557182073593140e-01,1.880858093500137329e-01,1.605191975831985474e-01,2.117504775524139404e-01,1.919318437576293945e-01,3.051995933055877686e-01,1.468324065208435059e-01,3.074707984924316406e-01,2.529323995113372803e-01,1.912435442209243774e-01,2.775677442550659180e-01,2.926918566226959229e-01,2.123400568962097168e-01
1.500000000000000031e-03,2.373327687382698059e-02,4.104712232947349548e-02,5.235676839947700500e-02,6.364171952009201050e-02,7.171464711427688599e-02,7.484773546457290649e-02,8.266298472881317139e-02,9.265437722206115723e-02,8.771250396966934204e-02,8.565405011177062988e-02,9.441025555133819580e-02,1.006438583135604858e-01,9.289593249559402466e-02,1.109695434570312500e-01,1.103816181421279907e-01,1.113989651203155518e-01,1.205333620309829712e-01,1.183026656508445740e-01,1.262414902448654175e-01,1.410811990499496460e-01,1.249427944421768188e-01,1.173038333654403687e-01,1.454711705446243286e-01,1.129693761467933655e-01,1.711759120225906372e-01,1.639100760221481323e-01,2.239644676446914673e-01,2.054511606693267822e-01,2.509360313415527344e-01,2.691047489643096924e-01,2.475857585668563843e-01,2.812993526458740234e-01,2.359159588813781738e-01,3.213473856449127197e-01,2.709536552429199219e-01,2.273993641138076782e-01
1.750000000000000036e-03,2.406201697885990143e-02,3.925001621246337891e-02,5.492248386144638062e-02,6.359039992094039917e-02,7.176591455936431885e-02,7.073068618774414062e-02,9.017650038003921509e-02,8.695567399263381958e-02,9.142892062664031982e-02,1.036216765642166138e-01,1.002567559480667114e-01,1.062408089637756348e-01,9.521692246198654175e-02,1.099068671464920044e-01,1.123910397291183472e-01,1.128532439470291138e-01,1.083179712295532227e-01,1.229534223675727844e-01,1.224110424518585205e-01,1.372487246990203857e-01,1.526998579502105713e-01,1.016506403684616089e-01,1.003612205386161804e-01,1.610886603593826294e-01,1.870255321264266968e-01,1.990842372179031372e-01,2.082052975893020630e-01,2.549366652965545654e-01,1.760368496179580688e-01,1.973058134317398071e-01,2.457114905118942261e-01,2.523795962333679199e-01,2.329457253217697144e-01,2.243427783250808716e-01,2.076454162597656250e-01,2.075267136096954346e-01
2.000000000000000042e-03,2.344051748514175415e-02,4.210855811834335327e-02,5.273804068565368652e-02,6.389947980642318726e-02,6.814639270305633545e-02,7.202223688364028931e-02,9.123769402503967285e-02,9.364106506109237671e-02,9.077471494674682617e-02,9.078060090541839600e-02,8.951626718044281006e-02,1.029313877224922180e-01,1.131316572427749634e-01,1.054375544190406799e-01,9.337803721427917480e-02,1.340123862028121948e-01,1.106361150741577148e-01,1.196523308753967285e-01,1.232950761914253235e-01,1.302136629819869995e-01,1.434493213891983032e-01,1.421857774257659912e-01,1.548850536346435547e-01,1.672673374414443970e-01,1.642656624317169189e-01,1.494827717542648315e-01,2.198715806007385254e-01,1.798272579908370972e-01,2.238273173570632935e-01,2.293526828289031982e-01,1.896930932998657227e-01,2.852838337421417236e-01,2.062818557024002075e-01,2.503517568111419678e-01,3.334764242172241211e-01,1.842195242643356323e-01
2.500000000000000052e-03,1.719083450734615326e-02,2.942515909671783447e-02,3.734200447797775269e-02,4.335785657167434692e-02,4.841660335659980774e-02,5.052505433559417725e-02,5.885620415210723877e-02,6.452140212059020996e-02,6.835307925939559937e-02,6.631663441658020020e-02,7.075572758913040161e-02,7.268668711185455322e-02,7.677236199378967285e-02,7.262182235717773438e-02,7.332505285739898682e-02,8.212116360664367676e-02,9.072954952716827393e-02,9.623821824789047241e-02,9.443599730730056763e-02,8.327293395996093750e-02,9.639176726341247559e-02,9.975439310073852539e-02,1.023279055953025818e-01,1.161915212869644165e-01,1.368186771869659424e-01,1.187385618686676025e-01,1.293012052774429321e-01,1.431239843368530273e-01,1.516241878271102905e-01,1.338985413312911987e-01,1.758068501949310303e-01,1.376115232706069946e-01,2.040905803442001343e-01,1.775691807270050049e-01,1.783943027257919312e-01,2.083865553140640259e-01
