0.000000000000000000e+00,3.175146605742351462e-03,4.816908064441545803e-03,6.458669523140741012e-03,8.100430981839936220e-03,9.742192440539129694e-03,1.138395389923832490e-02,1.302571535793752011e-02,1.466747681663671532e-02,1.630923827533591053e-02,1.795099973403510574e-02,1.959276119273430095e-02,2.123452265143349615e-02,2.287628411013269136e-02,2.451804556883188657e-02,2.615980702753108178e-02,2.780156848623027699e-02,2.944332994492947220e-02,3.108509140362866741e-02,3.272685286232786261e-02,3.436861432102705782e-02,3.601037577972624609e-02,3.765213723842544130e-02,3.929389869712463651e-02,4.093566015582383172e-02,4.257742161452302693e-02,4.421918307322222214e-02,4.586094453192141734e-02,4.750270599062061255e-02,4.914446744931980776e-02,5.078622890801900297e-02,5.242799036671819818e-02,5.406975182541739339e-02,5.571151328411658860e-02,5.735327474281578380e-02,5.899503620151497901e-02,6.063679766021417422e-02
2.500000000000000052e-04,4.467505961656570435e-02,1.215322613716125488e-01,2.414834946393966675e-01,4.119158983230590820e-01,3.069129288196563721e-01,2.158770710229873657e-01,5.786950588226318359e-01,2.454970329999923706e-01,6.842531561851501465e-01,1.368388295173645020e+00,7.518183588981628418e-01,3.860437273979187012e-01,3.085347414016723633e-01,1.212293505668640137e-01,9.168640971183776855e-01,8.245406746864318848e-01,8.467251062393188477e-01,7.417914867401123047e-01,2.930353283882141113e-01,4.195948243141174316e-01,9.978083968162536621e-01,2.897747755050659180e-01,3.768849074840545654e-01,4.363468885421752930e-01,4.494512379169464111e-01,8.094845712184906006e-02,2.729538381099700928e-01,1.774622648954391479e-01,6.187050938606262207e-01,1.193257808685302734e+00,5.366721153259277344e-01,3.492080867290496826e-01,7.782247066497802734e-01,4.440787434577941895e-01,9.125654399394989014e-02,2.753615081310272217e-01
5.000000000000000104e-04,4.602408781647682190e-02,1.192857772111892700e-01,2.340680956840515137e-01,3.072716891765594482e-01,2.967641651630401611e-01,3.996264040470123291e-01,5.276484489440917969e-01,4.007484316825866699e-01,5.413131713867187500e-01,1.218843907117843628e-01,2.335609644651412964e-01,1.074299439787864685e-01,2.814670205116271973e-01,4.592128098011016846e-01,4.079789817333221436e-01,1.660372316837310791e-01,8.972274661064147949e-01,7.728050351142883301e-01,9.984137117862701416e-02,2.332583814859390259e-01,3.077913820743560791e-01,2.109148949384689331e-01,6.051159277558326721e-02,4.857306778430938721e-01,7.679124921560287476e-02,1.012985259294509888e-01,5.020343661308288574e-01,1.589016616344451904e-01,8.106757402420043945e-01,3.105094134807586670e-01,1.791356056928634644e-01,1.738339513540267944e-01,4.441670775413513184e-01,4.072929322719573975e-01,2.298943400382995605e-01,4.046776294708251953e-01
7.500000000000000156e-04,4.956789314746856689e-02,1.149375885725021362e-01,1.720624119043350220e-01,2.768773436546325684e-01,2.581873536109924316e-01,1.732487976551055908e-01,0.000000000000000000e+00,7.805153727531433105e-02,6.640243530273437500e-01,4.569613933563232422e-01,1.283578991889953613e+00,3.175508081912994385e-01,5.405872464179992676e-01,2.848652303218841553e-01,3.247636854648590088e-01,4.301097393035888672e-01,2.959634065628051758e-01,2.620005309581756592e-01,1.352918893098831177e-01,7.094489336013793945e-01,9.061680734157562256e-02,6.820748448371887207e-01,3.743776082992553711e-01,2.914935946464538574e-01,7.990229725837707520e-01,1.360999494791030884e-01,4.368312358856201172e-01,9.904226660728454590e-02,1.720348745584487915e-01,3.523751497268676758e-01,1.281755119562149048e-01,0.000000000000000000e+00,1.386434584856033325e-01,7.482527941465377808e-02,1.544474065303802490e-01,8.154203891754150391e-01
1.000000000000000021e-03,4.686902090907096863e-02,1.136362478137016296e-01,1.833931058645248413e-01,2.549738585948944092e-01,3.833598196506500244e-01,1.909998059272766113e-01,3.375715017318725586e-01,4.796967208385467529e-01,1.916617304086685181e-01,3.580798506736755371e-01,3.459405601024627686e-01,4.135816097259521484e-01,3.411840498447418213e-01,2.392807006835937500e-01,3.502164483070373535e-01,7.079284191131591797e-01,2.274653017520904541e-01,2.698615789413452148e-01,3.534636795520782471e-01,7.074657678604125977e-01,1.544490903615951538e-01,2.648446559906005859e-01,2.101889699697494507e-01,2.431930303573608398e-01,2.699205279350280762e-01,2.145376950502395630e-01,1.511170417070388794e-01,2.254249006509780884e-01,4.097484946250915527e-01,2.581515908241271973e-01,1.099606379866600037e-01,3.165576756000518799e-01,2.917572557926177979e-01,4.400548338890075684e-01,2.555492520332336426e-01,1.855212897062301636e-01
1.250000000000000026e-03,5.201304703950881958e-02,1.118243783712387085e-01,2.339404970407485962e-01,5.586038231849670410e-01,0.000000000000000000e+00,4.040197432041168213e-01,4.276706874370574951e-01,5.631789565086364746e-01,4.201662838459014893e-01,4.788483083248138428e-01,1.246415734291076660e+00,3.800563514232635498e-01,2.596124112606048584e-01,5.297667980194091797e-01,3.325132429599761963e-01,7.139388471841812134e-02,3.064376115798950195e-01,3.782525658607482910e-01,2.480838745832443237e-01,1.245416700839996338e-01,1.188668832182884216e-01,3.825271725654602051e-01,1.907140463590621948e-01,5.326272249221801758e-01,5.107699632644653320e-01,6.428049206733703613e-01,2.233874499797821045e-01,2.594563066959381104e-01,4.973932802677154541e-01,5.399716496467590332e-01,9.315335750579833984e-01,1.495451927185058594e-01,2.246186137199401855e-01,2.395126223564147949e-01,3.934763669967651367e-01,3.441799283027648926e-01
1.500000000000000031e-03,5.072542279958724976e-02,1.331242173910140991e-01,2.186705470085144043e-01,5.030775666236877441e-01,1.850150227546691895e-01,3.266051411628723145e-01,8.604785203933715820e-01,8.977275490760803223e-01,6.245268583297729492e-01,4.129223823547363281e-01,0.000000000000000000e+00,3.397499620914459229e-01,5.347570180892944336e-01,5.621252655982971191e-01,5.056113600730895996e-01,6.484723836183547974e-02,8.364544510841369629e-01,4.069661200046539307e-01,4.224146306514739990e-01,4.016625881195068359e-01,2.531339824199676514e-01,3.568799495697021484e-01,3.650236129760742188e-01,2.584820091724395752e-01,2.648395895957946777e-01,0.000000000000000000e+00,3.016136884689331055e-01,3.377502560615539551e-01,4.142175912857055664e-01,8.311716318130493164e-01,4.077840745449066162e-01,5.650925040245056152e-01,1.798076182603836060e-01,2.053007185459136963e-01,2.508143186569213867e-01,2.702655494213104248e-01
1.750000000000000036e-03,4.871827736496925354e-02,1.185285598039627075e-01,1.801396757364273071e-01,2.784485518932342529e-01,1.875477284193038940e-01,4.227508008480072021e-01,3.430847823619842529e-01,1.278586983680725098e+00,7.117217779159545898e-01,2.820026874542236328e-01,2.293725013732910156e-01,2.354900240898132324e-01,2.454753667116165161e-01,4.432360529899597168e-01,5.684903264045715332e-01,2.266156524419784546e-01,1.934787780046463013e-01,8.288591355085372925e-02,2.270791828632354736e-01,1.541251540184020996e-01,2.979885935783386230e-01,4.065820574760437012e-01,2.241157591342926025e-01,1.142356395721435547e-01,9.543775022029876709e-02,8.254750818014144897e-02,3.563677966594696045e-01,2.419412732124328613e-01,4.056477546691894531e-01,3.290321528911590576e-01,1.362449675798416138e-01,2.109375894069671631e-01,2.442615628242492676e-01,3.718162178993225098e-01,3.794121444225311279e-01,1.324652880430221558e-01
2.000000000000000042e-03,4.817209392786026001e-02,1.098020449280738831e-01,2.707792818546295166e-01,4.050188660621643066e-01,4.458175897598266602e-01,1.055788159370422363e+00,0.000000000000000000e+00,6.681274175643920898e-01,2.738822102546691895e-01,2.194227278232574463e-01,6.625948548316955566e-01,1.091285049915313721e-01,2.488365173339843750e-01,5.094417929649353027e-01,9.005507826805114746e-01,3.539393246173858643e-01,2.642859220504760742e-01,3.036538958549499512e-01,1.313741803169250488e-01,1.609681546688079834e-01,2.867746651172637939e-01,2.622329294681549072e-01,9.796054363250732422e-01,2.569344937801361084e-01,3.321276009082794189e-01,3.243435025215148926e-01,0.000000000000000000e+00,4.132549464702606201e-01,5.046442747116088867e-01,2.548654973506927490e-01,2.772448956966400146e-01,4.433376789093017578e-01,8.054692745208740234e-01,4.732455611228942871e-01,3.695735335350036621e-01,3.879709541797637939e-01
2.500000000000000052e-03,3.482407703995704651e-02,8.892959356307983398e-02,1.528566628694534302e-01,2.933557033538818359e-01,6.441676020622253418e-01,1.651818752288818359e-01,1.953152865171432495e-01,9.139350056648254395e-02,6.541898846626281738e-01,3.542321920394897461e-01,1.998757272958755493e-01,3.225184679031372070e-01,3.579273819923400879e-01,2.409193515777587891e-01,1.823846399784088135e-01,7.929001003503799438e-02,1.007084548473358154e-01,1.997348517179489136e-01,5.442842841148376465e-01,5.633133649826049805e-02,3.584227561950683594e-01,2.938694059848785400e-01,1.481864452362060547e-01,1.926305741071701050e-01,1.701426357030868530e-01,6.983146816492080688e-02,2.671995162963867188e-01,4.060035943984985352e-01,3.177036345005035400e-01,2.866750359535217285e-01,2.108586281538009644e-01,3.157900869846343994e-01,1.908707022666931152e-01,4.933817684650421143e-01,2.790952920913696289e-01,1.247524023056030273e-01
