2.436353949327713705e-03,1.008188119158148766e-03,5.076015949249267578e+00,5.081840515136718750e+00,5.041396141052246094e+00,5.053468704223632812e+00,5.047661304473876953e+00,5.033556938171386719e+00,4.959087848663330078e+00,4.940456390380859375e+00,4.911100387573242188e+00,4.925916194915771484e+00,4.883571147918701172e+00,4.931318759918212891e+00,4.934097290039062500e+00,4.857333183288574219e+00,4.862406253814697266e+00
2.600530095197632965e-03,8.395255426876246929e-04,4.205694675445556641e+00,4.249033927917480469e+00,4.185411453247070312e+00,4.202957630157470703e+00,4.224698543548583984e+00,4.176057338714599609e+00,4.124733448028564453e+00,4.148943901062011719e+00,4.135341167449951172e+00,4.072747707366943359e+00,4.103562831878662109e+00,4.045930862426757812e+00,4.090264797210693359e+00,4.088608741760253906e+00,4.036777496337890625e+00
2.764706241067552660e-03,6.989542744122445583e-04,3.531135320663452148e+00,3.489013433456420898e+00,3.426032781600952148e+00,3.495920181274414062e+00,3.493948459625244141e+00,3.475473403930664062e+00,3.421776294708251953e+00,3.444019556045532227e+00,3.415533304214477539e+00,3.467463254928588867e+00,3.444418430328369141e+00,3.422025918960571289e+00,3.417460918426513672e+00,3.394222497940063477e+00,3.380537748336791992e+00
2.928882386937472354e-03,5.958138499408960342e-04,2.962460279464721680e+00,2.994890689849853516e+00,2.979038953781127930e+00,3.004268646240234375e+00,2.973252773284912109e+00,2.977827072143554688e+00,2.967912912368774414e+00,2.903850078582763672e+00,2.907575130462646484e+00,2.911510705947875977e+00,2.917617559432983398e+00,2.925801277160644531e+00,2.895096540451049805e+00,2.888031959533691406e+00,2.898234128952026367e+00
3.093058532807391615e-03,5.038964445702731609e-04,2.564097166061401367e+00,2.539035081863403320e+00,2.527114152908325195e+00,2.519587516784667969e+00,2.532244205474853516e+00,2.516484737396240234e+00,2.457017660140991211e+00,2.461104869842529297e+00,2.482535362243652344e+00,2.453771352767944336e+00,2.476689577102661133e+00,2.456243753433227539e+00,2.461858510971069336e+00,2.425818920135498047e+00,2.445870876312255859e+00
3.257234678677311309e-03,4.320384177844971418e-04,2.164110183715820312e+00,2.168344020843505859e+00,2.193873405456542969e+00,2.141843557357788086e+00,2.138604879379272461e+00,2.145197153091430664e+00,2.140790700912475586e+00,2.100595235824584961e+00,2.091944456100463867e+00,2.121724367141723633e+00,2.094884872436523438e+00,2.128674507141113281e+00,2.099068880081176758e+00,2.134798288345336914e+00,2.095791101455688477e+00
3.421410824547230570e-03,3.719794331118464470e-04,1.877328991889953613e+00,1.859532117843627930e+00,1.858643412590026855e+00,1.880041599273681641e+00,1.846821427345275879e+00,1.839637637138366699e+00,1.837430357933044434e+00,1.848456501960754395e+00,1.831998586654663086e+00,1.841756105422973633e+00,1.816143274307250977e+00,1.793143749237060547e+00,1.800940871238708496e+00,1.803096532821655273e+00,1.815006256103515625e+00
3.585586970417150264e-03,3.258209617342799902e-04,1.661863565444946289e+00,1.641478419303894043e+00,1.629539012908935547e+00,1.636385202407836914e+00,1.599800705909729004e+00,1.611562132835388184e+00,1.634559154510498047e+00,1.610551834106445312e+00,1.595002889633178711e+00,1.588014006614685059e+00,1.586053848266601562e+00,1.584123373031616211e+00,1.592517852783203125e+00,1.595471501350402832e+00,1.576367855072021484e+00
3.749763116287069525e-03,2.829316945280879736e-04,1.436190485954284668e+00,1.425966501235961914e+00,1.416824221611022949e+00,1.415427684783935547e+00,1.395884037017822266e+00,1.403610587120056152e+00,1.388355255126953125e+00,1.383962869644165039e+00,1.399505257606506348e+00,1.402472853660583496e+00,1.386855602264404297e+00,1.388747692108154297e+00,1.385302543640136719e+00,1.372138738632202148e+00,1.370210886001586914e+00
3.913939262156988785e-03,2.489424077793955803e-04,1.245945692062377930e+00,1.256550550460815430e+00,1.255833387374877930e+00,1.234847545623779297e+00,1.222575545310974121e+00,1.229973554611206055e+00,1.229455947875976562e+00,1.236770749092102051e+00,1.246959924697875977e+00,1.218079686164855957e+00,1.229676365852355957e+00,1.207608580589294434e+00,1.207691192626953125e+00,1.202852010726928711e+00,1.201117515563964844e+00
